Argentina	Trong một thập kỷ sau đó một cuộc chiến tranh độc lập đã diễn ra tại các Phó vương cũ, các lãnh thổ trong Phó vương bị chia rẽ giữa những người yêu nước và những người theo chủ nghĩa bảo hoàng (tức những người ủng hộ hoàng gia Tây Ban Nha). Trong khi những thành phố Argentina ngày nay lần lượt độc lập sau 1811, thì vào lúc đó những khu vực khác lại đi theo các con đường khác nhau: Paraguay ly khai, tuyên bố độc lập khỏi Tây Ban Nha năm 1811 và khỏi Argentina năm 1842. Còn Thượng Peru đã chiến tranh với phe bảo hoàng từ Phó vương Peru cho đến khi nó tuyên bố độc lập là Bolivia năm 1824. Vùng bờ phía đông sông Uruguay bị Đế chế Brazil-Bồ Đào Nha xâm lược năm 1817 và tuyên bố độc lập là Uruguay năm 1828 sau chiến tranh Argentina-Brazil.
Argentina	Mâu thuẫn nội bộ đã dẫn đến bất ổn chính trị giữa những người theo chủ nghĩa yêu nước. Chỉ trong bốn năm Primera Junta bị thay thế bằng Junta Grande (Đại hội đồng), Chính phủ tam đầu chế thứ nhất và thứ hai, và Đốc chính tối cao thứ nhất. Năm 1813 một cuộc họp được triệu tập để tuyên bố độc lập nhưng điều đó không thể thực hiện được do các mâu thuẫn chính trị. Một cuộc nội chiến bùng nổ sau đó giữa những tỉnh gia nhập vào liên minh liên bang và Đốc chính tối cao.
Argentina	Năm 1816, các tỉnh thống nhất Río de la Plata bị đặt dưới các mối đe dọa bên ngoài lẫn bên trong nghiêm trọng. Tháng 7 một quốc hội mới tuyên bố độc lập và bổ nhiệm Juan Martín de Pueyrredón làm đốc chính tối cao. Các chiến dịch quân sự được giao trách nhiệm cho José de San Martín, ông đã chỉ huy một đội quân vượt dãy Andes năm 1817 rồi đánh bại Phe bảo hoàng Chile. Với hải quân Chile dưới quyền mình, sau đó ông đã tiến hành cuộc chiến với thành trì của phe bảo hoàng ở Lima. Những chiến dịch quân sự của San Martín đã hỗ trợ các chiến dịch của Simón Bolívar chống lại phe bảo hoàng ở Đại Colombia và đem đến thắng lợi của những người ủng hộ độc lập trong Chiến tranh giành độc lập của các thuộc địa Tây Ban Nha ở châu Mỹ.
Argentina	Trận Cepeda năm 1820, đánh nhau giữa những người ủng hộ chủ nghĩa tập quyền trung ương và chủ nghĩa liên bang, đưa đến sự chấm dứt kiểm soát của quyền lực trung ương tập quyền và hình thành một khoảng trống quyền lực. Trong chiến tranh với Brazil, một hiến pháp mới được ban hành năm 1826, khi Bernardino Rivadavia được bầu làm tổng thống Argentina đầu tiên. Nhưng hiến pháp này nhanh chóng bị các tỉnh loại bỏ, do xu hướng tập quyền trung ương của nó, và Rivadavia từ chức thời gian ngắn sau đó. Các tỉnh sau đó tổ chức lại thể chế thành Liên minh Argentina, một liên minh giữa các tỉnh lỏng lẻo mà không có người đứng đầu nhà nước chung. Họ muốn ủy nhiệm một số quyền hạn quan trọng cho thống đốc tỉnh Buenos Aires, như việc trả nợ hay việc quản lý các quan hệ quốc tế.
Argentina	Thống đốc Juan Manuel de Rosas điều hành từ năm 1829 đến năm 1832, rồi từ năm 1835 đến năm 1852. Trong nhiệm kỳ đầu tiên của mình ông đã triệu tập Hiệp ước liên bang (tiếng Tây Ban Nha: Pacto Federal) và đánh bại liên minh ủng hộ chủ nghĩa trung ương tập quyền. Sau 1835 ông được trao danh hiệu "Sum of public power". Ông đối mặt với tình trạng chiến tranh liên tục và sự kháng cự của những người ủng hộ chủ nghĩa trung ương, bao gồm cuộc vây hãm của Pháp từ năm 1838 đến năm 1840, chiến tranh liên minh ở phía bắc (cuộc chiến giữa Liên minh Peru-Bolivia với Argentina và Chile), cuộc vây hãm của Anh-Pháp từ 1845 đến 1850, và cuộc nổi dậy của tỉnh Corrientes. Rosas vẫn không bị đánh bại sau hàng loạt xung đột này và ngăn ngừa mất mát thêm lãnh thổ đất nước. Việc từ chối ban hành hiến pháp quốc gia của ông, chiếu theo hiệp ước liên bang mà ông đã nhóm họp, dẫn đến việc đòi lại các quyền hạn quan trọng đã ủy nhiệm cho thống đốc tỉnh Buenos Aires của thống đốc Justo José de Urquiza tỉnh Entre Ríos. Justo José de Urquiza đánh bại Rosas trong trận Caseros, buộc ông phải sống lưu vong. Hiệp định San Nicolás theo sau và năm 1853 hiến pháp Argentina được ban hành. Sau sự ly khai của tỉnh-bang Buenos Aires khỏi liên minh, và sự trở lại sau đó của nó, Bartolomé Mitre đã được bầu làm tổng thống của đất đước hợp nhất đầu tiên năm 1862. Sự thống nhất quốc gia được thúc đẩy thêm bởi cuộc Chiến tranh Tam Đồng minh, Cuộc chiến để lại hơn 300.000 người chết và tàn phá Paraguay.
Argentina	Sau năm 1875 một làn sóng đầu tư nước ngoài và di dân từ Châu Âu đưa đến việc củng cố một quốc gia gắn kết, phát triển nông nghiệp hiện đại và gần như tái tạo kinh tế, xã hội Argentina. Luật pháp được củng cố, trong phạm vi rộng hơn, bộ luật thương mại 1860 và bộ luật dân sự 1869 của Dalmacio Vélez Sársfield đã đặt nền móng cho luật của Argentina. Chiến dịch quân sự của tướng Julio Argentino Roca (tổng thống Argentina từ 1898–1904) trong những năm 1870 đã xác lập sự thống trị của Argentina toàn bộ phía nam Pampas và Patagonia, chinh phục những người bản địa còn lại, và khiến 1.300 người bản địa chết. Trong hậu quả đàn áp những cuộc đột kích kiểu Malón của người Mapuche, một số nguồn hiện nay cho rằng "chinh phục hoang mạc" là một chiến dịch diệt chủng của chính phủ Argentina.
Argentina	Argentina gia tăng sự thịnh vượng và nổi bật giữa những năm 1880 và 1929, nổi lên như một trong mười nước giàu nhất trên thế giới, được lợi từ một nền kinh tế dẫn đầu về xuất khẩu nông sản cũng như sự đầu tư của Anh và Pháp. Được thúc đẩy bởi nhập cư và giảm tỷ lệ tử vong, dân số Argentina đã tăng gấp 5 lần và nền kinh tế tăng gấp 15 lần. Các tầng lớp tinh hoa chính trị bảo thủ chi phối chính trị Argentine qua những biện pháp dân chủ trên danh nghĩa cho đến năm 1912, khi tổng thống Roque Sáenz Peña ban hành đạo luật quyền bầu cử cho toàn bộ nam giới và bỏ phiếu kín. Điều này cho phép những đối thủ truyền thống của họ là đảng trung dung Liên minh công dân cấp tiến, giành chiến thắng trong cuộc bầu cử tự do lần đầu tiên của đất nước năm 1916. Tổng thống Hipólito Yrigoyen ban hành các đạo luật cải cách kinh tế và xã hội và mở rộng trợ giúp cho các gia đình nông dân và công ty nhỏ. Tuy nhiên, Yrigoyen bị lật đổ bởi cuộc đảo chính năm 1930, dẫn đến thêm một thập niên cầm quyền của đảng bảo thủ. Chế độ Concordance tăng cường quan hệ với Đế quốc Anh và chính sách bầu cử của họ là một trong những "sự lừa gạt lòng yêu nước". Argentina trung lập trong Chiến tranh thế giới thứ I và hầu hết Chiến tranh thế giới thứ II, trở thành một nơi cung cấp thực phẩm quan trọng cho các nước đồng minh.
Argentina	Năm 1946 tướng Juan Perón được bầu làm tổng thống, tạo ra một phong trào dân túy được gọi là "Chủ nghĩa Peron". Eva vợ của ông trở nên nổi tiếng và đóng vai trò chính trị chính yếu cho đến cái chết của bà năm 1952, Chủ yếu nhờ Quỹ Eva Perón và Đảng phụ nữ Peron mà quyền bầu cử cho phụ nữ được chấp nhận năm 1947. Trong nhiệm kỳ của Perón tiền lương và điều kiện làm việc cải thiện đáng kể, tổ chức công đoàn được khuyến khích, các ngành công nghiệp chiến lược và dịch vụ được quốc hữu hóa, cũng như sự công nghiệp hóa thay thế nhập khẩu và mở rộng đô thị dành ưu tiên cho lĩnh vực ruộng đất.
Argentina	Tuy nhiên, giá cả ổn định và sự trao đổi tỷ giá cũ bị phá vỡ: đồng peso mất gần 70% giá trị của nó từ năm 1948 đến 1950, và lạm phát với đến con số 50% vào năm 1951. Chính sách đối ngoại trở nên biệt lập hơn, căng thẳng trong quan hệ Mỹ-Argentine. Perón đã tăng cường kiểm duyệt cũng như đàn áp: 110 tờ báo bị đóng cửa, cùng nhiều nhân vật đối lập bị cầm tù và tra tấn. Thúc đẩy sự sùng bái cá nhân. Perón giải thoát bản thân khỏi nhiều vấn đề quan trọng và các cố vấn giỏi trong khi lạm dụng quyền bổ nhiệm của mình. Vụ ném bom Plaza de Mayo xảy ra và được kế tiếp vài tháng sau đó bằng một cuộc đảo chính bạo lực đã lật đổ ông năm 1955. Juan Perón sau đó bỏ trốn đi lưu vong, cuối cùng định cư ở Tây Ban Nha.
Argentina	Sau một nỗ lực loại trừ ảnh hưởng của Chủ nghĩa Peron và lệnh cấm những người theo chủ nghĩa Peron ra khỏi đời sống chính trị, thì cuộc bầu cử năm 1958 đưa Arturo Frondizi lên chức tổng thống. Frondizi có được một số sự ủng hộ từ những người theo Perón, và các chính sách khuyến khích đầu tư của ông giúp đất nước tự túc về năng lượng và công nghiệp, giúp đảo ngược mức thâm hụt thương mại tồi tệ cho Argentina. Tuy nhiên, quân đội thường xuyên can thiệp vì lợi ích của phe bảo thủ, các nhóm tư bản đất đai. Frondizi bị buộc phải từ chức năm 1962. Arturo Illia được bầu năm 1963 và ban hành những chính sách mở rộng kinh tế nhưng, dù thành công, những cố gắng của ông nhằm cho phép những người theo chủ nghĩa Peron tham gia vào quá trình chính trị dẫn đến phe quân đội giành lại quyền lực trong một cuộc đảo chính êm thấm năm 1966.
Argentina	Dù hà khắc, chế độ mới này tiếp tục khuyến khích sự phát triển trong nước và lượng đầu tư kỷ lục vào các công trình công cộng. Kinh tế phát triển mạnh và thu nhập thấp giảm xuống còn 7% năm 1975. Tuy nhiên, một phần vì sự hà khắc của họ, bạo lực chính trị bắt đầu leo thang và Perón, vẫn còn lưu vong, khéo léo dựa vào những sự phản kháng của sinh viên và tầng lớp lao động, cuối cùng dẫn đến kêu gọi bầu cử tự do của chế độ quân sự năm 1973, và sự trở về của Perón từ Tây Ban Nha.
Argentina	Đang nhậm chức năm đó thì Perón chết tháng 7 năm 1974 để lại người vợ thứ ba của ông Isabel, đang giữ chức phó tổng thống lúc đó, đã kế vị ông trở thành tổng thống. Bà Perón đã chọn một sự thỏa hiệp với các phe phái đang căm hận chủ nghĩa Peron, những người có thể đồng ý với không một ứng cử viên phó tổng thống nào khác; dù không tuyên bố, bà chịu ơn hầu hết các cố vấn phát xít của Perón. Do sự xung đột giữa những kẻ cực đoan cánh hữu và cánh tả, dẫn đến tình trạng hỗn loạn, chao đảo tài chính rồi một cuộc đảo chính tháng 3 năm 1976 đã loại bỏ bà khỏi chức tổng thống.
Argentina	Chính phủ tự xưng là Tiến trình cải tổ quốc gia tăng cường mức độ chống lại các nhóm vũ trang cực tả (ủng hộ chủ nghĩa cộng sản), như quân đội cách mạng nhân dân và Montoneros những nhóm vũ trang này từ năm 1970 đã bắt cóc và giết người gần như hàng tuần. Cuộc trấn áp nhanh chóng mở rộng đến toàn bộ các đảng phái đối lập, trong "chiến tranh bẩn thỉu", hàng ngàn người chống đối đã "mất tích". Những hành động này được hỗ trợ và tiếp tay bởi CIA trong Chiến dịch kền kền với nhiều lãnh đạo quân sự đã tham gia vào các khóa đào tạo ở Viện Hợp tác An ninh Tây bán cầu tại Hoa Kỳ.
Argentina	Chế độ độc tài mới này đem lại sự ổn định lúc đầu, cho xây dựng nhiều công trình công cộng quan trọng, nhưng sự hạn định giá cả và bãi bỏ quy định tài chính thường xuyên xảy ra dẫn đến nợ nước ngoài kỷ lục và sự giảm mạnh về mức sống.xu hướng giảm công nghiệp hóa, sự sụt giá của đồng Peso, và lãi suất thật hạ thấp, cũng như tham nhũng chưa từng thấy, sự khiếp sợ lan rộng đối với chiến tranh bẩn thỉu, và cuối cùng là sự bại trận năm 1982 trước Anh Quốc trong Chiến tranh Falkland, làm mất uy tín chế độ quân sự và dẫn đến bầu cử tự do năm 1983.
Argentina	Chính phủ của Raúl Alfonsín đã áp dụng các biện pháp điều tra cho những sự mất tích, thiết lập sự hạn chế dân sự đối với các lực lượng vũ trang, và củng cố thể chế dân chủ. Các thành viên của ba hội đồng quân sự bị truy tố và kết án. Tuy nhiên, nợ nước ngoài của chế độ trước đã để lại cho nền kinh tế Argentina gánh nặng bởi những điều kiện áp đặt lên nó do cả hai chủ nợ tư nhân và IMF, và ưu tiên trả lãi nợ nước ngoài trong chi tiêu các công trình công cộng và tín dụng trong nước. Sự thất bại của Alfonsín nhằm giải quyết những vấn đề kinh tế đang tồi tệ đi làm ông mất lòng tin của công chúng. sau một cuộc khủng hoảng tiền tệ năm 1989 dẫn đến một sự tăng giá đột ngột 15 lần và tai hại, ông rời bỏ chức tổng thống sớm năm tháng.
Argentina	Tổng thống mới đắc cử Carlos Menem bắt đầu theo đuổi sự tư nhân hóa và, sau một đợt siêu lạm phát thứ hai năm 1990, đã tìm đến nhà kinh tế học Domingo Cavallo, người đã áp đặt một tỷ giá hối đoái cố định giữa đồng peso và đô la Mỹ năm 1991 và thông qua những chính sách kinh tế thị trường sâu rộng, tháo gỡ hàng rào bảo hộ và các quy định thương mại, trong khi thúc đẩy sự tư nhân hóa. Những cải cách này góp phần làm tăng đáng kể về đầu tư và tăng trưởng với sự ổn định giá cả hầu hết suốt thập niên 90; nhưng giá trị cố định của đồng peso chỉ có thể được duy trì bằng sự tràn ngập thị trường với đồng đô la, dẫn đến gia tăng nợ nước ngoài. Hơn nữa, vào khoảng năm 1998, một loạt các cuộc khủng hoảng tài chính quốc tế và sự đánh giá quá cao vào sự ổn định của đồng peso dẫn đến sự trượt dần vào khủng hoảng kinh tế. Chiều hướng ổn định và thịnh vượng đã thống trị trong thập niên 90 bị xói mòn nhánh chóng, và vào cuối nhiệm kỳ của ông năm 1999, các vấn đề đang chồng chất và những báo cáo tham nhũng đã khiến Menem mất lòng dân chúng.
Argentina	Tổng thống Fernando de la Rúa thừa kế khả năng cạnh tranh giảm sút trong xuất khẩu, cũng như mức thâm hụt ngân sách tồi tệ. Liên minh cầm quyền ngày càng rạn nứt, và việc bổ nhiệm trở lại nhà kinh tế học Cavallo vào bộ kinh tế được các nhà đầu cơ hiểu như là một động thái khủng hoảng. Quyết định backfired và Cavallo cuối cùng buộc phải thực hiện biện pháp ngăn chặn một làn sóng rút vốn đầu tư và ngăn cuộc khủng hoảng nợ sắp xảy ra (đỉnh điểm là việc đóng băng các tài khoản ngân hàng). Một bầu không khí bất mãn trong dân chúng xảy ra sau đó, và vào 20-12-2001, Argentina lao vào cuộc khủng hoảng kinh tế và chính trị tồi tệ nhất kể từ sự sụp đổ tài chính Barings năm 1890. Diễn ra những cuộc biểu tình đường phố bạo lực, đụng độ với cảnh sát và dẫn đến một số trường hợp tử vong. Không khí hỗn loạn tăng lên, giữa các cuộc bạo loạn kèm theo những lời kêu gọi "tất cả họ nên ra đi", cuối cùng dẫn đến sự từ chức của tổng thống de la Rúa.
Argentina	Tổng thống tiếp theo Adolfo Rodríguez Saá được bầu ra bởi Hội đồng lập pháp đã tại chức trong nhiệm kỳ chóng vánh 7 ngày trước khi từ chức. hai ngày sau, 2-1-2002 Hội đồng lập pháp bổ nhiệm tổng thống tạm thời Eduardo Duhalde kế nhiệm. Argentina vỡ nợ với khoản nợ quốc tế của mình, và sự cố định giá đồng peso với đô la mỹ trong 11 năm bị bãi bỏ, gây ra sự sụt giá nghiêm trọng của đồng peso và mức lạm phát tăng đột biến. Duhalde, một Peronist với quan điểm kinh tế khuynh tả, phải đương đầu với một cuộc khủng hoảng kinh tế-xã hội và tài chính với tình trạng thất nghiệp cao tới 25% giữa năm 2002, và mức lương thực tế thấp nhất trong 60 năm. Cuộc khủng hoảng làm lộ ra sự ngờ vực của người dân với giới chính trị gia và thể chế. Sau một năm rung chuyển bởi biểu tình, kinh tế bắt đầu ổn định cuối năm 2002, và lệnh hạn chế rút tiền khỏi ngân hàng được dỡ bỏ tháng mười hai.
Argentina	Được lợi từ một tỷ giá hối đoái giảm giá trị chính phủ Argentina đã thực thi những chính sách mới dựa trên tái công nghiệp hóa, thay thế nhập khẩu và tăng khối lượng hàng xuất khẩu, bắt đầu có dấu hiệu thặng dư thương mại và tài chính vẵng chắc. Thống đốc Néstor Kirchner, một Peronist cánh tả, được bầu làm tổng thống tháng 5-2003. Trong nhiệm kỳ của ông, Argentina cơ cấu lại nợ chưa trả với chiết khấu giảm (khoảng 66%) trên hầu hết các trái phiếu, trả hết nợ cho Quỹ tiền tệ quốc tế, thương lượng lại các hợp đồng Công trình hạ tầng kỹ thuật và quốc hữu hóa một số công ty tư nhân trước đây. Kirchner và các nhà kinh tế học của mình, đặc biệt là Roberto Lavagna, cũng theo đuổi một chính sách thu nhập và đầu tư các dự án công cộng mạnh mẽ.
Argentina	Argentina từ lúc đó có được sự tăng trưởng kinh tế, dù với lạm phát cao. Néstor Kirchner hủy bỏ chiến dịch tranh cử năm 2007, để giúp vợ ông thượng nghị sĩ Cristina Fernández de Kirchner, người trở thành phụ nữ đầu tiên được bầu làm Tổng thống Argentina. Bà đã chứng kiến kế hoạch gây tranh cãi về việc tăng thuế xuất khẩu nông sản bị thất bại do lá phiếu tie-breaking bất ngờ của phó tổng thống Julio Cobos tháng 7-2008, sau các đợt biểu tình ruộng đất và đóng cửa nhà máy của giới chủ quy mô lớn từ tháng 3 đến tháng 7. Các cuộc khủng hoảng tài chính toàn cầu đã nhắc nhở bà Kirchner đẩy mạnh chính sách can thiệp của nhà nước vào những khu vực gặp khó khăn trong nền kinh tế của chồng bà. Vào ngày 15-7-2010, Argentina trở thành quốc gia đầu tiên ở Mỹ Latin và quốc gia thứ hai tại nam bán cầu hợp pháp hóa Hôn nhân đồng giới. 
Argentina	Argentina theo chế độ Cộng hoà Liên bang, chế độ lưỡng viện. Tổng thống được bầu qua tuyển cử, là Nguyên thủ quốc gia và đứng đầu Chính phủ, nhiệm kỳ 4 năm và có thể tái cử một nhiệm kỳ tiếp theo.
Argentina	Quốc hội bao gồm Thượng nghị viện có 72 Thượng nghị sĩ, do bầu cử trực tiếp, nhiệm kỳ 6 năm, mỗi tỉnh và thành phố Buenos Aires được bầu 3, cứ 2 năm bầu lại 1/3 và Hạ nghị viện có 257 Hạ nghị sĩ, do bầu cử trực tiếp, nhiệm kỳ 4 năm, cứ 2 năm bầu lại 1/2.
Argentina	Hiện nay có 25 đảng chính trị hợp pháp, trong đó các đảng lớn là: Đảng Công lý (PJ - cầm quyền), Liên minh Nhân dân Cấp tiến (UCR), Mặt trận Đất nước Đoàn kết (FREPASO).
Argentina	Toà án Tối cao là cơ quan cao nhất ngành Tư pháp. Tổng thống bổ nhiệm các thẩm phán, Thượng viện phê chuẩn.
Argentina	Chính phủ của Tổng thống Cristina Fernández de Kirchner tiếp tục thực hiện chính sách đối ngoại cân bằng tại khu vực, đề cao liên kết và hợp tác khu vực, trong đó coi trọng và thúc đẩy quan hệ với Venezuela, củng cố quan hệ với Chile, Brasil và khối Mercosur. Với Mỹ, tuy có va chạm vào đầu nhiệm kỳ nhưng Chính phủ tiếp tục coi trọng phát triển quan hệ đồng minh với Mỹ trong khi vẫn duy trì quan hệ tốt với Cuba. Với Tây Âu, tiếp tục nỗ lực khôi phục niềm tin để tranh thủ vốn, mở rộng thị trường và giải quyết khoản nợ 6,3 tỉ USD với Câu lạc bộ Paris. Argentina có vấn đề tranh chấp chủ quyền đối với quần đảo Malvinas với Anh và vùng đất đóng băng với Chile, tuy nhiên, Chính phủ của Tổng thống Cristina Fernandez de Kirchner chủ trương giải quyết các vấn đề này bằng giải pháp hóa bình.
Argentina	Là nước lớn trong khu vực Mỹ Latinh, Argentina có vai trò quan trọng ở khu vực và quốc tế, có quan hệ ngoại giao với hơn 142 nước, là thành viên của Liên Hiệp Quốc, WTO, Hiệp hội Liên kết Mỹ Latinh (ALADI), Tổ chức các nước châu Mỹ (OEA), Hệ thống Kinh tế Mỹ Latinh (SELA), Nghị viện Mỹ Latinh (PARLATINO), Nhóm 77, Thị trường chung Nam Mỹ (MERCOSUR), Hội đồng Hợp tác Kinh tế Thái Bình Dương (PECC), Hội đồng Kinh tế Lòng chảo Thái Bình Dương (PBEC), Liên minh các Quốc gia Nam Mỹ (UNASUR, gia nhập tháng 5 năm 2008) và Cộng đồng các Nhà nước Mỹ Latinh và Caribe (tháng 2 năm 2010).
